./asio_kcp_client/asio_kcp_client 120.26.200.117 33333 500 2>/dev/null
64  95  235 202 216 165 155 143 112 91  max: 235  average 10: 147  average total: 147 0KB/s(in)
16:26.29 350    328 321 370 348 324 335 316 384 498 max: 498  average 10: 357  average total: 357
16:26.30 452    419 402 623 572 522 471 471 454 439 max: 623  average 10: 482  average total: 482
16:26.30 442    392 353 318 297 288 261 233 364 348 max: 442  average 10: 329  average total: 329
16:26.31 297    309 260 218 215 164 139 115 76  66  max: 309  average 10: 185  average total: 185
16:26.31 67 179 174 166 140 113 85  71  276 288 max: 288  average 10: 155  average total: 155
16:26.32 258    243 206 163 151 316 265 284 253 234 max: 316  average 10: 237  average total: 237
16:26.32 359    309 447 422 382 358 315 271 252 249 max: 447  average 10: 336  average total: 336
16:26.33 222    210 327 416 366 316 286 236 231 380 max: 416  average 10: 299  average total: 299
16:26.33 381    331 291 281 238 217 187 148 107 65  max: 381  average 10: 224  average total: 224
16:26.34 79 182 131 80  173 171 140 117 86  74  max: 182  average 10: 123  average total: 123 9.8KB/s(in)
16:26.34 57 77  78  140 108 66  74  71  71  80  max: 140  average 10: 82  average total: 82
16:26.35 180    163 175 132 137 114 217 330 279 229 max: 330  average 10: 195  average total: 195
16:26.35 239    641 591 556 538 513 478 439 421 386 max: 641  average 10: 480  average total: 480
16:26.36 344    327 280 239 214 174 140 211 177 137 max: 344  average 10: 224  average total: 224
16:26.36 129    98  79  71  73  65  177 243 250 223 max: 250  average 10: 140  average total: 140
16:26.37 207    572 532 516 496 451 464 441 405 386 max: 572  average 10: 447  average total: 447
16:26.37 335    292 249 204 176 134 102 64  178 285 max: 335  average 10: 201  average total: 201
16:26.38 235    184 133 82  76  66  145 130 112 140 max: 235  average 10: 130  average total: 130
16:26.38 89 158 135 121 72  155 145 167 199 166 max: 199  average 10: 140  average total: 140
16:26.39 155    193 195 180 144 94  89  70  60  179 max: 195  average 10: 135  average total: 135
16:26.39 192    143 181 168 131 101 143 159 170 124 max: 192  average 10: 151  average total: 151
16:26.40 144    150 157 114 113 83  64  62  66  269 max: 269  average 10: 122  average total: 122
16:26.40 232    195 196 199 152 122 130 91  240 217 max: 240  average 10: 177  average total: 177
16:26.41 215    174 175 156 142 106 72  68  62  79  max: 215  average 10: 124  average total: 124
16:26.41 175    165 181 173 147 117 104 80  59  160 max: 181  average 10: 136  average total: 136
16:26.42 178    170 170 162 173 182 131 191 165 165 max: 191  average 10: 168  average total: 168
16:26.42 133    91  72  128 151 113 122 82  54  57  max: 151  average 10: 100  average total: 100
16:26.43 64 70  62  133 130 102 67  162 152 162 max: 162  average 10: 110  average total: 110
16:26.43 176    288 250 236 199 207 223 172 121 172 max: 288  average 10: 204  average total: 204
16:26.44 132    123 128 260 239 445 424 373 374 349 max: 445  average 10: 284  average total: 284 9.6KB/s(in)
16:26.45 439    432 382 350 346 295 291 272 252 217 max: 439  average 10: 327  average total: 327
16:26.45 186    277 264 230 216 177 162 123 85  156 max: 277  average 10: 187  average total: 187
16:26.45 120    129 166 189 139 160 212 308 279 240 max: 308  average 10: 194  average total: 194
16:26.46 198    175 147 115 94  347 320 307 293 283 max: 347  average 10: 227  average total: 227
16:26.47 273    239 199 182 159 113 184 191 170 141 max: 273  average 10: 185  average total: 185
16:26.47 106    95  99  119 134 157 154 186 625 633 max: 633  average 10: 230  average total: 230
16:26.48 587    549 499 460 426 396 359 328 293 302 max: 587  average 10: 419  average total: 419
16:26.48 261    214 221 170 228 219 192 159 135 98  max: 261  average 10: 189  average total: 189
16:26.48 77 83  109 80  82  194 206 176 199 172 max: 206  average 10: 137  average total: 137
16:26.49 190    174 135 101 66  70  72  76  59  67  max: 190  average 10: 101  average total: 101
16:26.49 59 60  61  70  72  67  55  58  133 88  max: 133  average 10: 72  average total: 72
16:26.50 127    121 85  79  81  84  67  75  89  180 max: 180  average 10: 98  average total: 98
16:26.50 300    276 265 215 201 167 155 422 435 411 max: 435  average 10: 284  average total: 284
16:26.51 405    381 349 298 259 231 218 200 153 218 max: 405  average 10: 271  average total: 271
16:26.52 168    118 454 455 417 411 426 412 369 356 max: 455  average 10: 358  average total: 358
16:26.52 351    301 259 220 236 196 525 499 464 435 max: 525  average 10: 348  average total: 348
16:26.53 396    395 363 332 281 249 233 195 144 127 max: 396  average 10: 271  average total: 271
16:26.53 282    239 228 234 217 243 215 206 182 184 max: 282  average 10: 223  average total: 223
16:26.54 183    168 167 219 241 196 222 186 224 202 max: 241  average 10: 200  average total: 200
16:26.54 181    162 158 427 437 417 408 404 386 356 max: 437  average 10: 333  average total: 333 9.8KB/s(in)
16:26.55 322    283 297 247 208 171 141 99  75  64  max: 322  average 10: 190  average total: 190
16:26.55 451    471 430 391 362 336 294 297 253 227 max: 471  average 10: 351  average total: 351
16:26.56 227    352 341 293 282 290 243 234 192 276 max: 352  average 10: 273  average total: 273
16:26.56 226    174 123 73  55  68  70  69  176 189 max: 226  average 10: 122  average total: 122
16:26.57 139    167 116 73  72  68  163 167 203 178 max: 203  average 10: 134  average total: 134
16:26.57 283    236 282 236 230 196 152 111 88  76  max: 283  average 10: 189  average total: 189
16:26.57 80 61  60  65  67  64  68  58  61  131 max: 131  average 10: 71  average total: 71
16:26.58 132    93  62  64  78  65  63  67  60  67  max: 132  average 10: 75  average total: 75
16:26.58 69 67  68  144 118 94  65  72  58  60  max: 144  average 10: 81  average total: 81
16:26.59 130    111 95  70  61  236 253 209 186 168 max: 253  average 10: 151  average total: 151
16:27.0 147 103 88  62  134 138 132 97  129 128 max: 147  average 10: 115  average total: 115
16:27.0 96  62  66  124 98  141 100 103 76  52  max: 141  average 10: 91  average total: 91
16:27.0 61  49  68  53  67  66  63  64  123 105 max: 123  average 10: 71  average total: 71
16:27.1 86  131 80  55  57  57  58  67  57  62  max: 131  average 10: 71  average total: 71
16:27.1 78  76  67  63  65  64  63  61  61  61  max: 78  average 10: 65  average total: 65
16:27.2 64  62  113 107 77  64  54  65  58  133 max: 133  average 10: 79  average total: 79
16:27.3 104 107 65  69  92  66  71  75  59  145 max: 145  average 10: 85  average total: 85
16:27.3 132 81  59  67  61  66  134 229 216 173 max: 229  average 10: 121  average total: 121
16:27.4 140 126 100 60  58  59  57  68  62  62  max: 140  average 10: 79  average total: 79
16:27.4 122 112 75  123 72  66  49  77  50  280 max: 280  average 10: 102  average total: 102 9.9KB/s(in)
16:27.5 229 198 156 140 105 64  55  54  53  67  max: 229  average 10: 112  average total: 112
16:27.5 67  57  58  60  56  68  127 115 85  64  max: 127  average 10: 75  average total: 75
16:27.6 65  68  58  58  130 131 138 227 184 167 max: 227  average 10: 122  average total: 122
16:27.6 133 94  67  51  51  61  61  137 114 95  max: 137  average 10: 86  average total: 86
16:27.7 51  56  58  73  55  69  72  60  218 236 max: 236  average 10: 94  average total: 94
16:27.7 229 236 191 169 135 94  65  56  62  64  max: 236  average 10: 130  average total: 130
16:27.8 65  66  60  68  72  125 115 88  130 94  max: 130  average 10: 88  average total: 88
16:27.8 77  78  68  140 121 108 67  58  68  82  max: 140  average 10: 86  average total: 86
16:27.9 111 112 74  64  65  61  75  72  110 247 max: 247  average 10: 99  average total: 99
16:27.9 222 220 178 135 144 92  70  79  224 249 max: 249  average 10: 161  average total: 161
16:27.10 208    158 175 244 239 253 236 221 232 241 max: 253  average 10: 220  average total: 220
16:27.10 219    212 183 217 207 176 149 122 174 177 max: 219  average 10: 183  average total: 183
16:27.11 143    109 100 150 146 109 106 63  64  64  max: 150  average 10: 105  average total: 105
16:27.11 73 152 114 117 73  55  67  254 290 293 max: 293  average 10: 148  average total: 148
16:27.12 242    257 224 219 181 141 143 165 165 134 max: 257  average 10: 187  average total: 187
16:27.12 126    77  60  73  58  63  70  165 186 155 max: 186  average 10: 103  average total: 103
16:27.13 144    151 153 139 161 152 120 73  68  77  max: 161  average 10: 123  average total: 123
16:27.13 137    160 119 129 78  72  69  75  70  69  max: 160  average 10: 97  average total: 97
16:27.14 69 73  67  180 129 112 98  69  61  59  max: 180  average 10: 91  average total: 91
16:27.14 157    113 107 70  57  56  57  85  80  289 max: 289  average 10: 107  average total: 107 9.8KB/s(in)
16:27.15 246    229 255 258 231 197 165 137 93  168 max: 258  average 10: 197  average total: 197
16:27.15 133    107 92  73  76  75  63  65  139 121 max: 139  average 10: 94  average total: 94
16:27.16 137    111 120 83  65  67  63  83  60  161 max: 161  average 10: 95  average total: 95
16:27.16 110    101 71  66  165 124 114 82  75  77  max: 165  average 10: 98  average total: 98
16:27.17 55 76  159 180 173 214 175 194 166 148 max: 214  average 10: 154  average total: 154
16:27.17 128    78  236 228 227 205 191 220 183 188 max: 236  average 10: 188  average total: 188
16:27.18 166    123 231 231 192 211 169 197 151 107 max: 231  average 10: 177  average total: 177
16:27.18 148    183 157 119 96  54  172 161 131 122 max: 183  average 10: 134  average total: 134
16:27.19 153    153 112 99  59  51  123 104 84  65  max: 153  average 10: 100  average total: 100
16:27.19 62 65  64  69  66  59  124 110 86  62  max: 124  average 10: 76  average total: 76
16:27.20 60 221 208 207 197 157 140 92  68  61  max: 221  average 10: 141  average total: 141
16:27.20 60 65  64  77  99  71  76  94  77  216 max: 216  average 10: 89  average total: 89
16:27.21 216    166 156 123 114 75  62  62  68  69  max: 216  average 10: 111  average total: 111
16:27.21 76 87  171 184 174 166 300 267 273 226 max: 300  average 10: 192  average total: 192
16:27.22 190    173 155 106 63  71  79  63  66  75  max: 190  average 10: 104  average total: 104
16:27.22 69 64  147 113 74  97  126 107 99  68  max: 147  average 10: 96  average total: 96
16:27.23 68 69  74  71  57  67  75  80  63  55  max: 80  average 10: 67  average total: 67
16:27.23 62 168 118 102 87  52  53  105 127 97  max: 168  average 10: 97  average total: 97
16:27.24 68 62  78  64  70  66  67  77  74  67  max: 78  average 10: 69  average total: 69
16:27.24 66 69  74  64  56  64  66  130 121 90  max: 130  average 10: 80  average total: 80
16:27.25 78 78  58  74  66  70  69  77  91  68  max: 91  average 10: 72  average total: 72 10KB/s(in)
16:27.25 178    170 160 135 119 68  55  63  382 378 max: 382  average 10: 170  average total: 170
16:27.26 352    334 321 289 253 268 228 179 143 127 max: 352  average 10: 249  average total: 249
16:27.26 77 78  71  81  78  175 124 118 122 89  max: 175  average 10: 101  average total: 101
16:27.27 71 70  138 143 118 67  147 126 125 99  max: 147  average 10: 110  average total: 110
16:27.27 77 73  157 118 128 114 78  142 265 230 max: 265  average 10: 138  average total: 138
16:27.28 202    260 237 220 247 201 202 209 177 146 max: 260  average 10: 210  average total: 210
16:27.28 138    162 111 128 356 337 346 295 308 267 max: 356  average 10: 244  average total: 244
16:27.29 287    236 252 219 213 183 144 145 172 224 max: 287  average 10: 207  average total: 207
16:27.30 185    167 133 98  66  64  82  110 85  157 max: 185  average 10: 114  average total: 114
16:27.30 106    128 131 165 298 247 228 197 180 144 max: 298  average 10: 182  average total: 182
16:27.30 163    162 183 151 110 81  59  63  59  147 max: 183  average 10: 117  average total: 117
16:27.31 205    244 250 210 191 159 108 94  69  67  max: 250  average 10: 159  average total: 159
16:27.31 57 61  69  129 113 103 77  62  168 149 max: 168  average 10: 98  average total: 98
16:27.32 106    105 113 112 472 439 434 391 371 340 max: 472  average 10: 288  average total: 288
16:27.33 307    273 246 204 164 314 354 325 285 296 max: 354  average 10: 276  average total: 276
16:27.33 309    258 232 218 190 168 127 97  67  73  max: 309  average 10: 173  average total: 173
16:27.33 57 56  56  82  62  86  205 155 120 100 max: 205  average 10: 97  average total: 97
16:27.34 235    282 245 308 292 269 218 227 188 141 max: 308  average 10: 240  average total: 240
16:27.34 103    102 102 78  51  63  56  75  284 233 max: 284  average 10: 114  average total: 114
16:27.35 203    280 276 233 214 223 214 286 294 379 max: 379  average 10: 260  average total: 260 9.5KB/s(in)
16:27.36 349    331 305 309 329 278 231 267 217 228 max: 349  average 10: 284  average total: 284
16:27.36 178    128 108 91  61  63  59  65  60  58  max: 178  average 10: 87  average total: 87
16:27.36 47 64  66  66  57  63  52  52  62  62  max: 66  average 10: 59  average total: 59
16:27.37 64 62  51  60  160 123 115 105 67  63  max: 160  average 10: 87  average total: 87
16:27.37 63 64  53  64  63  61  52  50  116 75  max: 116  average 10: 66  average total: 66
16:27.38 135    108 94  123 134 114 123 104 78  49  max: 135  average 10: 106  average total: 106
16:27.38 48 59  60  49  49  51  58  125 106 75  max: 125  average 10: 68  average total: 68
16:27.39 65 64  65  64  65  64  55  57  61  61  max: 65  average 10: 62  average total: 62
16:27.39 61 64  53  53  119 119 120 78  49  65  max: 120  average 10: 78  average total: 78
16:27.40 65 70  67  71  64  53  57  66  51  113 max: 113  average 10: 67  average total: 67
16:27.41 75 62  53  72  64  54  63  67  67  54  max: 75  average 10: 63  average total: 63
16:27.41 63 60  63  63  49  57  65  70  61  59  max: 70  average 10: 61  average total: 61
16:27.41 68 59  75  115 107 74  63  63  55  133 max: 133  average 10: 81  average total: 81
16:27.42 119    89  57  66  57  66  56  56  60  55  max: 119  average 10: 68  average total: 68
16:27.42 143    100 101 131 134 102 106 60  61  50  max: 143  average 10: 98  average total: 98
16:27.43 68 56  67  59  56  130 109 110 60  120 max: 130  average 10: 83  average total: 83
16:27.44 115    79  130 105 69  67  64  69  140 116 max: 140  average 10: 95  average total: 95
16:27.44 93 97  65  67  70  60  68  61  65  72  max: 97  average 10: 71  average total: 71
16:27.45 49 64  54  55  66  66  66  53  53  64  max: 66  average 10: 59  average total: 59
16:27.45 58 59  58  61  59  65  65  60  63  59  max: 65  average 10: 60  average total: 60
16:27.46 54 63  63  65  63  63  53  60  123 108 max: 123  average 10: 71  average total: 71 10.1KB/s(in)
16:27.46 78 75  59  143 148 142 108 94  65  66  max: 148  average 10: 97  average total: 97
16:27.47 64 122 103 65  63  61  65  58  69  61  max: 122  average 10: 73  average total: 73
16:27.47 58 59  53  68  68  65  64  120 119 80  max: 120  average 10: 75  average total: 75
16:27.48 72 64  53  61  50  62  63  228 220 176 max: 228  average 10: 104  average total: 104
16:27.48 158    130 88  121 122 114 82  51  123 84  max: 158  average 10: 107  average total: 107
16:27.49 52 121 110 81  64  123 103 88  57  55  max: 123  average 10: 85  average total: 85
16:27.49 55 54  66  56  131 84  63  51  51  52  max: 131  average 10: 66  average total: 66
16:27.50 51 58  55  56  55  56  128 106 92  63  max: 128  average 10: 72  average total: 72
16:27.50 124    105 93  64  63  60  58  120 112 69  max: 124  average 10: 86  average total: 86
16:27.51 59 59  61  54  124 126 89  65  147 107 max: 147  average 10: 89  average total: 89
16:27.51 128    126 89  69  169 160 119 118 77  57  max: 169  average 10: 111  average total: 111
16:27.52 57 58  65  61  60  49  61  65  69  61  max: 69  average 10: 60  average total: 60
16:27.52 57 62  60  56  66  66  65  66  56  59  max: 66  average 10: 61  average total: 61
16:27.53 61 55  60  61  121 70  71  88  73  68  max: 121  average 10: 72  average total: 72
16:27.53 64 265 256 226 215 181 162 118 89  67  max: 265  average 10: 164  average total: 164
16:27.54 57 61  58  68  55  66  54  128 103 72  max: 128  average 10: 72  average total: 72
16:27.54 142    102 101 108 117 118 68  57  129 108 max: 142  average 10: 105  average total: 105
16:27.55 79 58  64  57  66  62  60  68  56  53  max: 79  average 10: 62  average total: 62
16:27.55 58 59  57  131 112 77  57  61  52  62  max: 131  average 10: 72  average total: 72
16:27.56 62 55  61  52  52  51  219 168 160 134 max: 219  average 10: 101  average total: 101 9.8KB/s(in)
16:27.56 106    65  65  56  58  122 111 82  52  60  max: 122  average 10: 77  average total: 77
16:27.57 50 61  64  64  55  55  66  130 113 91  max: 130  average 10: 74  average total: 74
16:27.57 61 61  62  211 230 231 219 190 148 129 max: 231  average 10: 154  average total: 154
16:27.58 89 69  67  58  63  66  65  67  230 189 max: 230  average 10: 96  average total: 96
16:27.58 150    139 98  108 107 117 108 81  57  56  max: 150  average 10: 102  average total: 102
16:27.59 57 61  60  77  59  59  62  55  65  80  max: 80  average 10: 63  average total: 63
16:27.59 66 70  64  63  139 114 104 66  62  60  max: 139  average 10: 80  average total: 80
16:28.0 60  60  50  60  49  51  125 109 90  63  max: 125  average 10: 71  average total: 71
16:28.0 74  77  62  61  61  72  48  64  60  61  max: 77  average 10: 64  average total: 64
16:28.1 48  74  73  75  56  55  65  54  50  60  max: 75  average 10: 61  average total: 61
16:28.1 59  59  53  60  61  65  55  55  72  54  max: 72  average 10: 59  average total: 59
16:28.2 65  54  63  56  55  61  65  62  131 110 max: 131  average 10: 72  average total: 72
16:28.2 79  76  167 125 114 76  66  64  65  150 max: 167  average 10: 98  average total: 98
16:28.3 161 139 109 142 100 100 109 111 114 71  max: 161  average 10: 115  average total: 115
16:28.3 125 106 93  65  69  56  56  56  85  92  max: 125  average 10: 80  average total: 80
16:28.4 143 281 270 240 208 208 157 106 125 128 max: 281  average 10: 186  average total: 186
16:28.4 88  54  55  65  54  59  61  48  47  48  max: 88  average 10: 57  average total: 57
16:28.5 57  58  58  47  128 114 99  51  62  53  max: 128  average 10: 72  average total: 72
16:28.5 114 102 71  55  77  56  67  139 140 108 max: 140  average 10: 92  average total: 92
16:28.6 58  63  61  62  63  122 105 72  53  54  max: 122  average 10: 71  average total: 71 9.9KB/s(in)
16:28.6 50  72  57  117 137 118 109 76  67  132 max: 137  average 10: 93  average total: 93
16:28.7 112 87  62  56  65  61  52  72  65  67  max: 112  average 10: 69  average total: 69
16:28.7 67  54  206 165 154 119 115 69  59  58  max: 206  average 10: 106  average total: 106
16:28.8 71  59  59  48  59  67  64  59  61  61  max: 71  average 10: 60  average total: 60
16:28.8 62  61  51  52  58  59  59  58  60  59  max: 62  average 10: 57  average total: 57
16:28.9 58  69  123 84  62  54  113 84  63  52  max: 123  average 10: 76  average total: 76
16:28.9 57  55  55  56  59  55  65  54  50  59  max: 65  average 10: 56  average total: 56
16:28.10 49 60  120 110 68  49  63  53  63  66  max: 120  average 10: 70  average total: 70
16:28.10 54 124 103 84  53  60  59  57  58  58  max: 124  average 10: 71  average total: 71
16:28.11 51 59  58  63  56  52  63  54  64  58  max: 64  average 10: 57  average total: 57
16:28.11 61 60  50  60  63  116 106 64  69  73  max: 116  average 10: 72  average total: 72
16:28.12 66 224 203 214 227 203 203 183 163 141 max: 227  average 10: 182  average total: 182
16:28.12 101    60  60  57  67  66  64  59  57  61  max: 101  average 10: 65  average total: 65
16:28.13 122    113 81  50  51  51  54  57  60  66  max: 122  average 10: 70  average total: 70
16:28.13 57 65  55  54  55  61  66  134 105 111 max: 134  average 10: 76  average total: 76
16:28.14 70 65  69  75  71  65  63  53  66  52  max: 75  average 10: 64  average total: 64
16:28.14 62 61  49  61  49  61  126 106 86  66  max: 126  average 10: 72  average total: 72
16:28.15 64 55  126 105 75  55  55  71  71  62  max: 126  average 10: 73  average total: 73
16:28.15 50 60  57  52  212 186 135 120 74  66  max: 212  average 10: 101  average total: 101
16:28.16 69 70  70  75  159 132 165 188 138 87  max: 188  average 10: 115  average total: 115 9.8KB/s(in)
16:28.16 76 91  68  78  58  64  58  92  69  66  max: 92  average 10: 72  average total: 72
16:28.17 168    119 117 72  68  61  63  52  69  70  max: 168  average 10: 85  average total: 85
16:28.17 115    65  63  59  62  138 141 145 98  76  max: 145  average 10: 96  average total: 96
16:28.18 61 69  147 176 144 109 92  63  137 148 max: 176  average 10: 114  average total: 114
16:28.19 220    210 170 160 127 76  59  74  107 84  max: 220  average 10: 128  average total: 128
16:28.19 63 64  64  64  63  60  52  60  68  68  max: 68  average 10: 62  average total: 62
16:28.19 128    117 88  58  57  52  80  67  144 112 max: 144  average 10: 90  average total: 90
16:28.20 91 50  52  61  58  59  66  64  66  56  max: 91  average 10: 62  average total: 62
16:28.20 63 63  53  54  60  58  48  73  128 118 max: 128  average 10: 71  average total: 71
16:28.21 83 60  77  68  67  76  68  51  220 206 max: 220  average 10: 97  average total: 97
16:28.22 182    183 133 89  82  68  68  47  57  61  max: 183  average 10: 97  average total: 97
16:28.22 143    103 93  62  52  227 193 188 147 135 max: 227  average 10: 134  average total: 134
16:28.23 96 119 94  59  61  64  56  75  55  55  max: 119  average 10: 73  average total: 73
16:28.23 50 60  213 205 180 161 136 101 66  59  max: 213  average 10: 123  average total: 123
16:28.24 54 57  82  104 65  66  51  61  60  144 max: 144  average 10: 74  average total: 74
16:28.24 128    111 75  54  65  138 106 106 96  60  max: 138  average 10: 93  average total: 93
16:28.25 64 53  63  61  63  138 86  87  55  56  max: 138  average 10: 72  average total: 72
16:28.25 55 54  53  54  57  54  54  59  69  59  max: 69  average 10: 56  average total: 56
16:28.26 130    108 82  116 76  58  57  58  62  70  max: 130  average 10: 81  average total: 81
16:28.26 59 61  50  76  61  59  122 118 83  77  max: 122  average 10: 76  average total: 76 9.8KB/s(in)
16:28.27 63 64  51  65  51  60  67  128 106 68  max: 128  average 10: 72  average total: 72
16:28.27 125    115 74  55  54  63  70  57  70  72  max: 125  average 10: 75  average total: 75
16:28.28 66 57  57  58  57  60  61  59  69  51  max: 69  average 10: 59  average total: 59
16:28.28 121    111 86  63  120 116 74  65  54  65  max: 121  average 10: 87  average total: 87
16:28.29 62 52  61  51  68  57  64  68  65  71  max: 71  average 10: 61  average total: 61
16:28.29 55 57  57  66  131 111 88  60  69  68  max: 131  average 10: 76  average total: 76
16:28.30 94 107 174 154 130 116 84  54  54  60  max: 174  average 10: 102  average total: 102
16:28.30 140    153 133 111 68  61  71  58  64  76  max: 153  average 10: 93  average total: 93
16:28.31 73 65  67  56  63  54  86  57  58  66  max: 86  average 10: 64  average total: 64
16:28.31 57 127 96  143 116 103 60  263 212 217 max: 263  average 10: 139  average total: 139
16:28.32 224    214 172 139 104 81  65  94  115 92  max: 224  average 10: 130  average total: 130
16:28.32 66 65  61  52  51  53  51  89  73  55  max: 89  average 10: 61  average total: 61
16:28.33 76 124 74  62  111 67  60  67  94  66  max: 124  average 10: 80  average total: 80
16:28.33 61 70  59  47  164 165 123 113 73  62  max: 165  average 10: 93  average total: 93
16:28.34 51 52  52  52  67  57  56  62  77  56  max: 77  average 10: 58  average total: 58
16:28.34 56 57  71  126 106 80  61  52  60  50  max: 126  average 10: 71  average total: 71
16:28.35 48 60  49  70  64  65  68  65  65  75  max: 75  average 10: 62  average total: 62
16:28.35 59 59  63  60  59  49  71  62  138 107 max: 138  average 10: 72  average total: 72
16:28.36 96 65  55  65  65  54  61  59  59  67  max: 96  average 10: 64  average total: 64
16:28.36 118    99  71  59  58  65  65  114 116 66  max: 118  average 10: 83  average total: 83 9.8KB/s(in)
16:28.37 54 55  55  59  120 109 69  62  48  129 max: 129  average 10: 76  average total: 76
16:28.37 108    88  57  57  66  64  233 182 161 143 max: 233  average 10: 115  average total: 115
16:28.38 101    75  50  62  117 106 77  66  67  56  max: 117  average 10: 77  average total: 77
16:28.38 129    115 86  64  61  73  141 157 302 251 max: 302  average 10: 137  average total: 137
16:28.39 220    229 178 141 146 95  167 170 148 127 max: 229  average 10: 162  average total: 162
16:28.39 106    78  61  68  70  67  66  62  62  62  max: 106  average 10: 70  average total: 70
16:28.40 62 62  52  63  67  67  65  230 224 197 max: 230  average 10: 108  average total: 108
16:28.40 156    141 94  55  71  65  59  59  59  66  max: 156  average 10: 82  average total: 82
16:28.41 62 60  59  111 111 104 146 126 106 65  max: 146  average 10: 95  average total: 95
16:28.41 177    156 147 222 172 152 139 151 109 120 max: 222  average 10: 154  average total: 154
16:28.42 119    79  60  53  63  64  54  63  66  63  max: 119  average 10: 68  average total: 68
16:28.42 52 62  137 110 66  58  57  57  58  62  max: 137  average 10: 71  average total: 71
16:28.43 61 63  52  54  72  59  64  75  170 176 max: 176  average 10: 84  average total: 84
16:28.43 137    142 165 113 68  55  59  140 89  57  max: 165  average 10: 102  average total: 102
16:28.44 69 66  189 168 162 215 224 183 153 135 max: 224  average 10: 156  average total: 156
16:28.44 152    194 172 188 163 147 158 116 122 84  max: 194  average 10: 149  average total: 149
16:28.45 68 65  91  105 75  78  57  59  56  56  max: 105  average 10: 71  average total: 71
16:28.45 121    70  75  55  57  81  73  74  66  93  max: 121  average 10: 76  average total: 76
16:28.46 90 75  190 179 171 121 78  91  62  68  max: 190  average 10: 112  average total: 112
16:28.46 56 56  66  54  62  49  62  48  59  63  max: 66  average 10: 57  average total: 57 9.8KB/s(in)
16:28.47 59 71  67  140 105 105 63  63  53  48  max: 140  average 10: 77  average total: 77
16:28.47 60 77  127 126 80  56  56  57  66  69  max: 127  average 10: 77  average total: 77
16:28.48 77 135 153 153 144 119 117 78  56  56  max: 153  average 10: 108  average total: 108
16:28.48 116    81  227 184 163 142 109 63  51  70  max: 227  average 10: 120  average total: 120
16:28.49 51 143 113 105 80  58  62  54  64  65  max: 143  average 10: 79  average total: 79
16:28.49 65 75  115 129 78  69  59  65  69  167 max: 167  average 10: 89  average total: 89
16:28.50 116    123 72  54  63  63  62  62  59  66  max: 123  average 10: 74  average total: 74
16:28.50 54 71  62  81  56  68  159 109 122 134 max: 159  average 10: 91  average total: 91
16:28.51 285    263 245 207 184 142 112 81  55  55  max: 285  average 10: 162  average total: 162
16:28.51 76 119 106 77  55  60  60  57  60  53  max: 119  average 10: 72  average total: 72
16:28.52 70 69  50  60  60  63  214 176 156 127 max: 214  average 10: 104  average total: 104
16:28.52 89 140 118 184 133 82  55  87  65  231 max: 231  average 10: 118  average total: 118
16:28.53 221    200 174 203 152 101 56  87  70  194 max: 221  average 10: 145  average total: 145
16:28.54 177    204 153 114 123 79  96  149 99  64  max: 204  average 10: 125  average total: 125
16:28.54 66 79  88  203 167 134 150 100 280 250 max: 280  average 10: 151  average total: 151
16:28.55 242    223 191 206 209 181 152 138 192 164 max: 242  average 10: 189  average total: 189
16:28.55 279    258 239 217 197 156 116 104 64  64  max: 279  average 10: 169  average total: 169
16:28.55 64 53  54  60  68  134 129 92  60  70  max: 134  average 10: 78  average total: 78
16:28.56 59 59  217 215 164 152 163 122 103 72  max: 217  average 10: 132  average total: 132
16:28.56 67 57  63  65  110 109 77  54  80  176 max: 176  average 10: 85  average total: 85 9.7KB/s(in)
16:28.57 126    129 88  69  80  57  90  229 215 188 max: 229  average 10: 127  average total: 127
16:28.58 160    129 92  59  63  62  64  214 205 211 max: 214  average 10: 125  average total: 125
16:28.58 209    210 168 159 118 77  118 127 127 85  max: 210  average 10: 139  average total: 139
16:28.59 63 61  66  62  66  98  64  80  192 161 max: 192  average 10: 91  average total: 91
16:28.59 169    154 153 114 155 139 97  134 93  66  max: 169  average 10: 127  average total: 127
16:29.0 54  137 117 121 76  75  72  83  65  57  max: 137  average 10: 85  average total: 85
16:29.0 56  59  61  62  59  125 112 79  64  58  max: 125  average 10: 73  average total: 73
16:29.1 64  75  70  137 153 102 69  66  62  102 max: 153  average 10: 90  average total: 90
16:29.1 132 85  91  223 197 172 134 126 211 170 max: 223  average 10: 154  average total: 154
16:29.2 170 128 99  78  57  57  58  57  57  56  max: 170  average 10: 81  average total: 81
16:29.2 67  132 122 89  60  133 104 152 101 59  max: 152  average 10: 101  average total: 101
16:29.3 177 152 271 261 234 219 185 160 124 90  max: 271  average 10: 187  average total: 187
16:29.3 62  73  84  65  66  68  86  72  70  179 max: 179  average 10: 82  average total: 82
16:29.4 189 142 108 103 61  70  157 112 117 74  max: 189  average 10: 113  average total: 113
16:29.4 63  64  69  59  52  52  67  60  52  51  max: 69  average 10: 58  average total: 58
16:29.5 71  116 115 65  75  74  55  65  67  59  max: 116  average 10: 76  average total: 76
16:29.5 64  64  73  142 150 136 105 92  64  129 max: 150  average 10: 101  average total: 101
16:29.6 114 108 77  134 124 112 62  89  57  100 max: 134  average 10: 97  average total: 97
16:29.6 77  56  60  57  63  63  72  252 202 150 max: 252  average 10: 105  average total: 105
16:29.7 106 73  73  78  57  67  55  65  54  55  max: 106  average 10: 68  average total: 68 9.9KB/s(in)
