./enet_client/enet_client 120.26.200.117 22222 500
before enet_host_connect
Connection to some.server.net:1234 succeeded.
51  49  49  57  54  53  71  64  147 96  max: 147  average 10: 69  average total: 69 0KB/s(in)
16:26.19 392    419 390 372 337 641 592 542 605 557 max: 641  average 10: 484  average total: 180
16:26.19 766    714 724 769 719 742 692 691 640 955 max: 955  average 10: 741  average total: 181
16:26.20 906    971 920 925 877 1069    1022    971 922 872 max: 1069  average 10: 945  average total: 182
16:26.21 822    770 720 710 672 814 764 713 664 614 max: 822  average 10: 726  average total: 182
16:26.21 564    514 466 414 366 330 278 229 179 266 max: 564  average 10: 360  average total: 182
16:26.21 215    165 117 67  68  60  59  57  53  254 max: 254  average 10: 111  average total: 182
16:26.22 204    153 105 54  51  51  138 87  46  72  max: 204  average 10: 96  average total: 182
16:26.22 55 61  72  79  314 356 307 256 205 156 max: 356  average 10: 186  average total: 182
16:26.22 107    55  203 185 133 85  49  51  49  61  max: 203  average 10: 97  average total: 182
16:26.23 54 48  46  49  48  51  59  53  47  55  max: 59  average 10: 51  average total: 182
16:26.23 58 73  129 313 263 216 166 117 67  49  max: 313  average 10: 145  average total: 182
16:26.24 65 596 547 497 447 398 346 299 248 199 max: 596  average 10: 364  average total: 182
16:26.24 149    99  57  69  154 103 56  51  51  55  max: 154  average 10: 84  average total: 182 9.9KB/s(in)
16:26.25 59 92  138 157 170 171 271 219 357 307 max: 357  average 10: 194  average total: 182
16:26.26 257    348 297 248 198 151 101 51  3015    2965    max: 3015  average 10: 763  average total: 183
16:26.29 2915   2865    2816    2765    2718    2667    2619    2568    2518    2467    max: 2915  average 10: 2691  average total: 185
16:26.29 2417   2370    2320    2268    2221    2169    2119    2069    2020    1971    max: 2417  average 10: 2194  average total: 188
16:26.29 1921   1873    1823    1773    1722    1672    1622    1571    1522    1471    max: 1921  average 10: 1697  average total: 189
16:26.29 1423   1372    1322    1273    1223    1174    1123    1073    1124    1074    max: 1423  average 10: 1218  average total: 190
16:26.29 1029   977 933 883 2079    2029    1980    1931    1880    1831    max: 2079  average 10: 1555  average total: 192
16:26.30 1782   1732    1681    1632    1583    1531    1484    1434    1384    1332    max: 1782  average 10: 1557  average total: 193
16:26.30 1283   1234    1186    1136    1087    1037    988 937 1390    1341    max: 1390  average 10: 1161  average total: 194
16:26.31 1292   1243    1193    1143    1092    1043    992 943 892 843 max: 1292  average 10: 1067  average total: 195
16:26.31 793    743 694 643 594 543 495 443 394 345 max: 793  average 10: 568  average total: 195
16:26.31 470    420 370 319 371 321 1449    1400    1349    1300    max: 1449  average 10: 776  average total: 196
16:26.32 1251   1201    1150    1100    1052    1001    950 900 852 803 max: 1251  average 10: 1026  average total: 197
16:26.32 753    702 654 604 553 503 454 405 356 305 max: 753  average 10: 528  average total: 197
16:26.32 255    205 155 105 162 112 61  85  121 281 max: 281  average 10: 154  average total: 197
16:26.33 231    179 130 247 198 146 97  214 319 269 max: 319  average 10: 203  average total: 197
16:26.33 219    170 130 102 85  88  85  234 185 136 max: 234  average 10: 143  average total: 197
16:26.33 86 235 185 135 88  49  62  56  55  347 max: 347  average 10: 129  average total: 197
16:26.34 300    249 199 182 131 82  167 116 204 173 max: 300  average 10: 180  average total: 197
16:26.34 154    106 351 301 251 201 428 379 328 279 max: 428  average 10: 277  average total: 197 9.7KB/s(in)
16:26.35 228    770 721 670 621 570 519 470 420 370 max: 770  average 10: 535  average total: 198
16:26.36 322    271 451 400 351 301 252 201 150 102 max: 451  average 10: 280  average total: 198
16:26.36 69 69  75  84  203 152 103 72  60  66  max: 203  average 10: 95  average total: 198
16:26.36 68 69  55  183 135 84  57  58  172 122 max: 183  average 10: 100  average total: 197
16:26.37 72 56  412 361 312 262 211 160 111 186 max: 412  average 10: 214  average total: 197
16:26.37 135    87  82  187 137 89  182 418 367 319 max: 418  average 10: 200  average total: 197
16:26.38 269    218 169 118 68  56  50  261 209 160 max: 269  average 10: 157  average total: 197
16:26.38 110    151 100 50  138 182 133 84  71  62  max: 182  average 10: 108  average total: 197
16:26.39 54 79  911 860 811 761 710 661 610 561 max: 911  average 10: 601  average total: 198
16:26.40 510    459 411 360 310 261 211 160 110 61  max: 510  average 10: 285  average total: 198
16:26.40 81 49  50  54  48  50  365 314 264 214 max: 365  average 10: 148  average total: 198
16:26.40 165    176 410 362 453 405 355 305 255 204 max: 453  average 10: 309  average total: 198
16:26.41 154    190 140 90  153 103 53  182 160 110 max: 190  average 10: 133  average total: 198
16:26.41 156    155 105 170 120 71  140 171 123 73  max: 171  average 10: 128  average total: 198
16:26.42 91 80  164 166 115 169 118 69  58  50  max: 169  average 10: 108  average total: 198
16:26.42 60 94  50  49  72  58  53  69  154 105 max: 154  average 10: 76  average total: 198
16:26.43 723    673 624 572 523 473 424 374 324 275 max: 723  average 10: 498  average total: 198
16:26.44 224    173 211 160 110 208 156 107 59  111 max: 224  average 10: 151  average total: 198
16:26.44 110    239 190 242 232 211 195 144 93  52  max: 242  average 10: 170  average total: 198
16:26.44 69 50  57  447 873 823 772 723 672 623 max: 873  average 10: 510  average total: 198 9.6KB/s(in)
16:26.45 574    524 474 422 374 323 275 453 404 352 max: 574  average 10: 417  average total: 198
16:26.46 305    253 205 155 105 146 94  53  71  68  max: 305  average 10: 145  average total: 198
16:26.46 75 73  374 323 278 226 176 127 1572    1522    max: 1572  average 10: 474  average total: 199
16:26.48 1474   1423    1375    1325    1274    1225    1175    1125    1076    1025    max: 1474  average 10: 1249  average total: 200
16:26.48 975    925 876 826 777 727 676 625 578 527 max: 975  average 10: 751  average total: 200
16:26.48 477    429 926 876 1082    1031    1030    979 980 2557    max: 2557  average 10: 1036  average total: 201
16:26.50 2506   2458    2409    2358    2308    2259    2208    2160    2110    2059    max: 2506  average 10: 2283  average total: 203
16:26.50 2009   1960    1909    1860    1811    1760    1710    1661    1611    1561    max: 2009  average 10: 1785  average total: 205
16:26.50 1511   1460    1412    1408    1478    1429    1379    1328    3390    3338    max: 3390  average 10: 1813  average total: 206
16:26.53 3291   3241    3191    3142    3092    3043    2992    2941    2893    2842    max: 3291  average 10: 3066  average total: 209
16:26.53 2792   2742    2693    2643    2594    2543    2495    2445    2395    2345    max: 2792  average 10: 2568  average total: 212
16:26.53 2295   2244    2194    2146    2097    2047    1996    1946    1897    1846    max: 2295  average 10: 2070  average total: 214
16:26.53 1895   1847    1796    1747    2226    2176    2126    2077    2028    1977    max: 2226  average 10: 1989  average total: 215
16:26.53 1928   1878    1830    1781    1733    1682    1632    1582    1534    1484    max: 1928  average 10: 1706  average total: 217
16:26.53 1433   1382    1333    1284    1462    1412    1362    1314    1263    1212    max: 1462  average 10: 1345  average total: 218
16:26.53 1164   1113    1063    1015    964 915 865 814 766 715 max: 1164  average 10: 939  average total: 219
16:26.53 666    616 588 540 491 441 556 507 457 405 max: 666  average 10: 526  average total: 219
16:26.54 647    596 547 496 447 397 476 426 376 326 max: 647  average 10: 473  average total: 219
16:26.54 276    226 231 180 130 190 140 89  60  59  max: 276  average 10: 158  average total: 219
16:26.54 72 438 387 339 288 239 188 138 89  75  max: 438  average 10: 225  average total: 219
16:26.55 166    117 68  66  83  174 124 76  70  76  max: 174  average 10: 102  average total: 219
16:26.55 52 58  176 128 78  71  67  185 135 85  max: 185  average 10: 103  average total: 219 10.5KB/s(in)
16:26.56 83 172 367 362 311 262 213 171 120 71  max: 367  average 10: 213  average total: 219
16:26.56 400    350 298 249 203 154 8179    8130    8082    8031    max: 8179  average 10: 3407  average total: 222
16:27.5 7982    7932    7882    7833    7782    7731    7683    7633    7583    7534    max: 7982  average 10: 7757  average total: 230
16:27.5 7483    7432    7384    7335    7285    7236    7185    7136    7085    7035    max: 7483  average 10: 7259  average total: 237
16:27.5 6986    6934    6887    6836    6786    6736    6687    6638    6587    6537    max: 6986  average 10: 6761  average total: 243
16:27.5 6489    6439    6387    6338    6288    6238    6188    6139    6089    6039    max: 6489  average 10: 6263  average total: 249
16:27.5 5991    5943    5892    5842    5793    5742    5692    5643    5592    5543    max: 5991  average 10: 5767  average total: 255
16:27.5 5492    5443    5393    5344    5293    5243    5194    5144    5094    5043    max: 5492  average 10: 5268  average total: 260
16:27.5 4996    4945    4927    4877    4844    4794    4744    4693    4645    4595    max: 4996  average 10: 4806  average total: 264
16:27.5 4578    4527    4492    4442    4393    4346    4296    4244    4225    4175    max: 4578  average 10: 4371  average total: 268
16:27.5 4138    4089    4039    3990    3947    3898    3872    3823    3861    3810    max: 4138  average 10: 3946  average total: 272
16:27.5 3760    3710    3662    3610    3562    3512    3461    3412    3374    3323    max: 3760  average 10: 3538  average total: 275
16:27.5 3288    3239    3210    3160    3111    3061    3020    2971    2945    2894    max: 3288  average 10: 3089  average total: 278
16:27.5 2857    2807    2756    2708    2670    2620    2588    2538    2502    2452    max: 2857  average 10: 2649  average total: 280
16:27.5 2405    2355    2317    2267    2240    2189    2150    2099    2053    2002    max: 2405  average 10: 2207  average total: 282
16:27.5 1962    1912    1887    1836    1798    1749    1705    1654    1609    1558    max: 1962  average 10: 1767  average total: 283
16:27.5 1534    1484    1444    1394    1348    1297    1260    1209    1184    1134    max: 1534  average 10: 1328  average total: 285
16:27.5 1090    1040    995 945 906 857 832 782 742 691 max: 1090  average 10: 888  average total: 285
16:27.5 644 595 563 513 481 430 452 404 353 304 max: 644  average 10: 473  average total: 285
16:27.6 254 202 154 104 54  52  48  47  47  54  max: 254  average 10: 101  average total: 285
16:27.6 53  48  46  61  48  48  51  52  49  48  max: 61  average 10: 50  average total: 285 10KB/s(in)
16:27.6 48  49  115 65  47  49  46  49  46  117 max: 117  average 10: 63  average total: 285
16:27.7 68  150 101 49  50  118 116 65  57  57  max: 150  average 10: 83  average total: 284
16:27.7 57  61  50  51  119 70  50  56  69  124 max: 124  average 10: 70  average total: 284
16:27.8 129 80  54  51  57  47  46  57  118 68  max: 129  average 10: 70  average total: 284
16:27.8 49  54  49  122 72  54  127 78  48  148 max: 148  average 10: 80  average total: 284
16:27.9 98  59  76  99  92  83  191 141 92  180 max: 191  average 10: 111  average total: 284
16:27.9 131 80  56  249 199 150 103 129 321 270 max: 321  average 10: 168  average total: 284
16:27.10 220    171 122 124 73  84  228 180 130 549 max: 549  average 10: 188  average total: 283
16:27.11 500    449 400 351 301 389 339 289 283 354 max: 500  average 10: 365  average total: 284
16:27.11 336    307 286 254 240 207 285 235 186 135 max: 336  average 10: 247  average total: 284
16:27.11 377    326 276 227 186 297 248 197 146 114 max: 377  average 10: 239  average total: 283
16:27.12 109    59  63  56  132 82  66  68  60  136 max: 136  average 10: 83  average total: 283
16:27.12 84 53  53  58  56  53  144 95  57  66  max: 144  average 10: 71  average total: 283
16:27.13 51 64  58  48  47  144 94  50  146 1328    max: 1328  average 10: 203  average total: 283
16:27.15 1279   1229    1178    1129    1078    1029    978 931 882 832 max: 1279  average 10: 1054  average total: 284
16:27.15 782    733 683 632 582 532 481 432 382 332 max: 782  average 10: 557  average total: 284
16:27.15 282    232 181 132 81  60  66  77  149 98  max: 282  average 10: 135  average total: 284
16:27.15 67 138 88  56  70  58  151 101 62  54  max: 151  average 10: 84  average total: 284
16:27.15 52 57  51  56  57  133 83  54  48  47  max: 133  average 10: 63  average total: 283
16:27.16 56 61  50  68  129 78  86  151 101 64  max: 151  average 10: 84  average total: 283 9.9KB/s(in)
16:27.16 189    139 89  55  531 481 431 929 880 830 max: 929  average 10: 455  average total: 283
16:27.18 779    731 679 629 579 530 480 431 381 331 max: 779  average 10: 555  average total: 284
16:27.18 282    231 183 132 82  154 104 56  67  70  max: 282  average 10: 136  average total: 284
16:27.18 75 66  165 160 109 69  56  86  138 89  max: 165  average 10: 101  average total: 283
16:27.18 47 48  48  46  49  46  148 98  48  48  max: 148  average 10: 62  average total: 283
16:27.19 52 50  47  132 81  47  46  51  47  58  max: 132  average 10: 61  average total: 283
16:27.19 47 57  47  46  51  48  122 72  57  48  max: 122  average 10: 59  average total: 283
16:27.20 46 52  119 67  57  48  55  69  67  1236    max: 1236  average 10: 181  average total: 283
16:27.21 1185   1135    1086    1036    985 936 885 836 784 734 max: 1185  average 10: 960  average total: 283
16:27.21 685    637 587 537 485 436 387 336 287 238 max: 685  average 10: 461  average total: 283
16:27.21 189    139 88  58  73  67  57  153 102 163 max: 189  average 10: 108  average total: 283
16:27.22 114    64  64  56  62  141 2652    2601    2552    2503    max: 2652  average 10: 1080  average total: 284
16:27.25 2452   2402    2353    2302    2253    2203    2154    2105    2054    2003    max: 2452  average 10: 2228  average total: 286
16:27.25 1954   1905    1855    1804    1754    1706    1654    1605    1555    1507    max: 1954  average 10: 1729  average total: 287
16:27.25 1456   1407    1356    1308    1257    1207    1161    1110    1061    1012    max: 1456  average 10: 1233  average total: 288
16:27.25 962    912 862 812 762 711 661 612 562 511 max: 962  average 10: 736  average total: 289
16:27.25 460    411 361 312 262 212 162 140 90  62  max: 460  average 10: 247  average total: 289
16:27.25 52 56  48  47  134 85  51  60  67  75  max: 134  average 10: 67  average total: 288
16:27.25 51 56  47  50  133 83  56  47  57  56  max: 133  average 10: 63  average total: 288
16:27.26 46 49  58  122 73  62  50  58  294 245 max: 294  average 10: 105  average total: 288 9.8KB/s(in)
16:27.26 197    146 95  67  61  130 136 85  60  61  max: 197  average 10: 103  average total: 288
16:27.27 54 56  49  138 281 592 543 492 442 395 max: 592  average 10: 304  average total: 288
16:27.28 344    295 246 195 144 94  67  59  55  47  max: 344  average 10: 154  average total: 288
16:27.28 60 48  71  50  68  62  157 148 100 63  max: 157  average 10: 82  average total: 287
16:27.28 119    69  52  53  52  52  361 313 262 212 max: 361  average 10: 154  average total: 287
16:27.29 163    113 301 251 202 152 103 59  172 122 max: 301  average 10: 163  average total: 287
16:27.29 72 57  54  55  49  54  64  82  76  65  max: 82  average 10: 62  average total: 287
16:27.30 151    103 51  312 262 211 160 110 61  46  max: 312  average 10: 146  average total: 287
16:27.30 64 67  49  57  136 132 83  52  58  58  max: 136  average 10: 75  average total: 287
16:27.31 59 123 73  49  46  47  46  47  47  66  max: 123  average 10: 60  average total: 286
16:27.31 61 47  53  65  48  58  54  132 84  151 max: 151  average 10: 75  average total: 286
16:27.32 102    81  177 194 143 92  78  80  451 403 max: 451  average 10: 180  average total: 286
16:27.33 352    303 253 201 153 101 69  63  161 111 max: 352  average 10: 176  average total: 286
16:27.33 178    129 109 173 121 176 126 76  46  195 max: 195  average 10: 132  average total: 286
16:27.33 145    96  47  52  49  856 808 757 708 657 max: 856  average 10: 417  average total: 286
16:27.34 609    557 509 458 407 358 309 259 264 394 max: 609  average 10: 412  average total: 286
16:27.35 342    293 244 194 143 92  50  56  54  56  max: 342  average 10: 152  average total: 286
16:27.35 61 64  73  248 199 147 124 114 111 284 max: 284  average 10: 142  average total: 286
16:27.36 293    337 288 304 255 266 215 280 230 268 max: 337  average 10: 273  average total: 286
16:27.36 217    231 182 434 383 334 283 235 184 182 max: 434  average 10: 266  average total: 286
16:27.36 132    129 79  46  46  46  46  48  46  54  max: 132  average 10: 67  average total: 286 10.1KB/s(in)
16:27.37 150    138 86  56  53  46  47  61  81  48  max: 150  average 10: 76  average total: 285
16:27.37 144    139 89  47  49  47  50  49  126 125 max: 144  average 10: 86  average total: 285
16:27.38 75 52  48  46  52  46  46  55  47  46  max: 75  average 10: 51  average total: 285
16:27.38 45 47  48  47  45  129 79  59  48  53  max: 129  average 10: 60  average total: 285
16:27.39 49 48  47  45  49  46  50  50  47  46  max: 50  average 10: 47  average total: 285
16:27.39 48 48  46  46  50  118 68  266 216 168 max: 266  average 10: 107  average total: 284
16:27.40 117    251 199 151 102 118 67  46  53  47  max: 251  average 10: 115  average total: 284
16:27.40 46 46  46  49  55  47  115 64  51  62  max: 115  average 10: 58  average total: 284
16:27.41 58 48  45  47  49  46  47  47  123 72  max: 123  average 10: 58  average total: 284
16:27.41 46 46  49  48  48  52  47  52  47  47  max: 52  average 10: 48  average total: 284
16:27.42 47 46  46  51  46  51  116 66  46  46  max: 116  average 10: 56  average total: 284
16:27.42 46 45  47  47  51  46  46  52  47  48  max: 52  average 10: 47  average total: 283
16:27.43 52 47  46  46  114 64  47  51  51  51  max: 114  average 10: 56  average total: 283
16:27.43 51 57  57  49  52  49  75  49  48  52  max: 75  average 10: 53  average total: 283
16:27.44 53 48  49  56  153 103 53  53  53  47  max: 153  average 10: 66  average total: 283
16:27.44 47 49  46  46  48  49  50  48  46  47  max: 50  average 10: 47  average total: 282
16:27.45 46 45  47  122 72  46  47  47  45  251 max: 251  average 10: 76  average total: 282
16:27.46 202    153 103 53  49  118 68  47  48  49  max: 202  average 10: 89  average total: 282
16:27.46 46 64  48  49  47  47  57  125 75  52  max: 125  average 10: 61  average total: 282
16:27.46 55 48  50  50  53  127 77  46  53  49  max: 127  average 10: 60  average total: 282
16:27.47 53 114 242 191 141 90  47  47  52  114 max: 242  average 10: 109  average total: 282 9.9KB/s(in)
16:27.47 64 47  48  49  52  51  54  51  55  47  max: 64  average 10: 51  average total: 281
16:27.48 63 58  49  55  47  50  52  48  254 205 max: 254  average 10: 88  average total: 281
16:27.48 157    107 56  46  47  47  48  50  48  48  max: 157  average 10: 65  average total: 281
16:27.49 50 47  54  49  46  119 69  48  52  48  max: 119  average 10: 58  average total: 281
16:27.49 117    67  48  116 64  51  47  47  47  49  max: 117  average 10: 65  average total: 281
16:27.50 50 47  52  49  49  46  45  46  50  120 max: 120  average 10: 55  average total: 280
16:27.50 70 51  46  48  46  253 202 153 104 54  max: 253  average 10: 102  average total: 280
16:27.51 45 52  50  50  48  132 83  130 80  60  max: 132  average 10: 73  average total: 280
16:27.51 126    76  46  46  127 129 79  127 76  129 max: 129  average 10: 96  average total: 280
16:27.52 77 48  48  65  67  54  49  49  52  47  max: 77  average 10: 55  average total: 280
16:27.52 46 47  47  46  48  46  123 71  48  47  max: 123  average 10: 56  average total: 279
16:27.53 54 81  144 93  46  49  49  48  48  50  max: 144  average 10: 66  average total: 279
16:27.53 50 48  48  54  48  45  48  48  47  51  max: 54  average 10: 48  average total: 279
16:27.54 46 46  123 74  58  57  51  119 69  53  max: 123  average 10: 69  average total: 279
16:27.54 58 51  46  118 68  46  46  47  47  46  max: 118  average 10: 57  average total: 279
16:27.55 46 46  121 71  48  46  47  47  46  46  max: 121  average 10: 56  average total: 278
16:27.55 49 54  57  51  112 64  52  47  54  49  max: 112  average 10: 58  average total: 278
16:27.56 47 123 73  46  55  119 71  49  50  47  max: 123  average 10: 68  average total: 278
16:27.56 48 48  55  51  47  45  47  48  47  46  max: 55  average 10: 48  average total: 278
16:27.57 49 46  51  47  46  49  49  46  46  50  max: 51  average 10: 47  average total: 278
16:27.57 46 48  46  118 67  51  47  47  48  46  max: 118  average 10: 56  average total: 277 10KB/s(in)
16:27.58 48 49  52  112 61  111 60  48  47  48  max: 112  average 10: 63  average total: 277
16:27.58 45 118 68  58  55  65  76  51  68  60  max: 118  average 10: 66  average total: 277
16:27.59 48 50  56  49  48  49  56  53  50  46  max: 56  average 10: 50  average total: 277
16:27.59 55 134 133 84  49  48  48  49  46  114 max: 134  average 10: 76  average total: 277
16:28.0 64  49  51  46  60  52  46  131 135 85  max: 135  average 10: 71  average total: 277
16:28.0 55  67  132 83  56  124 73  51  59  52  max: 132  average 10: 75  average total: 276
16:28.1 49  48  47  48  47  51  49  45  49  46  max: 51  average 10: 47  average total: 276
16:28.1 47  47  47  46  49  46  46  49  47  46  max: 49  average 10: 47  average total: 276
16:28.2 51  46  115 67  48  45  46  52  49  51  max: 115  average 10: 57  average total: 276
16:28.2 66  72  74  60  48  58  46  46  49  132 max: 132  average 10: 65  average total: 276
16:28.3 84  130 125 75  53  125 77  47  54  49  max: 130  average 10: 81  average total: 275
16:28.3 48  120 69  47  48  46  46  82  83  144 max: 144  average 10: 73  average total: 275
16:28.4 94  49  51  48  46  55  169 142 92  47  max: 169  average 10: 79  average total: 275
16:28.4 47  47  47  48  48  135 84  50  50  51  max: 135  average 10: 60  average total: 275
16:28.5 55  132 83  48  50  46  46  49  54  49  max: 132  average 10: 61  average total: 275
16:28.5 47  50  46  46  52  47  46  47  53  46  max: 53  average 10: 48  average total: 274
16:28.6 47  50  47  46  49  54  51  46  46  47  max: 54  average 10: 48  average total: 274
16:28.6 49  53  118 68  47  49  114 66  51  53  max: 118  average 10: 66  average total: 274
16:28.7 49  50  46  57  48  47  47  63  47  51  max: 63  average 10: 50  average total: 274
16:28.7 46  46  46  255 204 154 106 55  50  48  max: 255  average 10: 101  average total: 274 9.9KB/s(in)
16:28.8 118 67  48  46  46  49  49  48  118 68  max: 118  average 10: 65  average total: 274
16:28.8 47  46  46  46  45  46  47  46  51  46  max: 51  average 10: 46  average total: 273
16:28.9 256 205 157 106 57  48  46  47  47  49  max: 256  average 10: 101  average total: 273
16:28.9 46  46  45  47  47  46  50  118 112 64  max: 118  average 10: 62  average total: 273
16:28.10 122    71  46  46  46  46  115 64  53  114 max: 122  average 10: 72  average total: 273
16:28.10 67 47  46  115 65  56  46  46  116 64  max: 116  average 10: 66  average total: 273
16:28.11 46 52  123 74  120 68  49  47  47  47  max: 123  average 10: 67  average total: 272
16:28.11 56 60  47  50  115 63  47  115 63  53  max: 115  average 10: 66  average total: 272
16:28.12 51 46  47  47  48  47  46  47  46  47  max: 51  average 10: 47  average total: 272
16:28.12 50 48  46  46  115 65  54  46  49  46  max: 115  average 10: 56  average total: 272
16:28.13 64 252 203 154 104 55  47  47  49  46  max: 252  average 10: 102  average total: 272
16:28.13 46 62  49  48  49  46  46  49  46  118 max: 118  average 10: 55  average total: 272
16:28.14 123    72  50  113 120 252 202 151 103 53  max: 252  average 10: 123  average total: 271
16:28.14 45 48  47  48  46  47  51  115 115 64  max: 115  average 10: 62  average total: 271
16:28.15 50 46  52  46  119 71  46  49  49  56  max: 119  average 10: 58  average total: 271
16:28.15 114    64  47  60  56  116 65  53  47  49  max: 116  average 10: 67  average total: 271
16:28.16 47 46  52  50  47  134 85  54  69  129 max: 134  average 10: 71  average total: 271
16:28.16 80 99  299 249 198 150 145 95  46  51  max: 299  average 10: 141  average total: 271
16:28.17 65 56  56  47  140 91  53  59  46  46  max: 140  average 10: 65  average total: 270
16:28.17 50 48  52  70  52  47  48  55  58  52  max: 70  average 10: 53  average total: 270 9.9KB/s(in)
16:28.18 62 63  61  49  55  275 226 175 126 77  max: 275  average 10: 116  average total: 270
16:28.18 48 126 77  52  50  131 82  46  47  46  max: 131  average 10: 70  average total: 270
16:28.19 50 46  50  50  46  47  47  59  49  46  max: 59  average 10: 49  average total: 270
16:28.19 48 47  47  47  47  47  48  57  53  86  max: 86  average 10: 52  average total: 270
16:28.20 73 48  46  46  47  48  47  129 80  50  max: 129  average 10: 61  average total: 269
16:28.20 49 63  47  46  56  60  46  48  136 85  max: 136  average 10: 63  average total: 269
16:28.21 47 130 81  46  55  57  143 93  46  56  max: 143  average 10: 75  average total: 269
16:28.21 68 74  53  67  132 83  47  64  63  51  max: 132  average 10: 70  average total: 269
16:28.22 52 54  53  50  46  48  46  46  46  48  max: 54  average 10: 48  average total: 269
16:28.22 46 46  48  47  52  46  47  53  52  46  max: 53  average 10: 48  average total: 269
16:28.23 119    69  46  47  48  49  45  52  250 200 max: 250  average 10: 92  average total: 268
16:28.23 151    100 50  60  48  46  155 105 62  52  max: 155  average 10: 82  average total: 268
16:28.24 50 50  51  135 84  298 247 197 147 98  max: 298  average 10: 135  average total: 268
16:28.24 49 50  48  52  46  55  299 250 199 151 max: 299  average 10: 119  average total: 268
16:28.25 129    80  54  47  46  116 64  49  117 68  max: 129  average 10: 77  average total: 268
16:28.25 47 46  48  48  51  47  46  46  46  46  max: 51  average 10: 47  average total: 268
16:28.26 48 46  47  51  62  51  47  56  48  50  max: 62  average 10: 50  average total: 267
16:28.26 119    69  50  127 76  48  48  46  49  46  max: 127  average 10: 67  average total: 267
16:28.27 46 48  50  46  47  47  46  46  116 66  max: 116  average 10: 55  average total: 267
16:28.27 46 254 205 155 105 55  48  47  54  51  max: 254  average 10: 102  average total: 267
16:28.28 112    62  48  115 66  55  50  51  57  49  max: 115  average 10: 66  average total: 267 10KB/s(in)
16:28.28 196    147 95  48  46  46  48  47  46  48  max: 196  average 10: 76  average total: 267
16:28.29 51 47  46  52  48  47  47  49  49  116 max: 116  average 10: 55  average total: 266
16:28.29 65 289 240 190 140 88  89  55  60  50  max: 289  average 10: 126  average total: 266
16:28.30 47 46  47  46  46  46  54  53  48  47  max: 54  average 10: 48  average total: 266
16:28.30 51 53  140 89  49  47  50  52  50  49  max: 140  average 10: 63  average total: 266
16:28.31 62 48  47  47  47  80  63  47  46  46  max: 80  average 10: 53  average total: 266
16:28.31 45 60  70  82  48  52  52  46  47  47  max: 82  average 10: 54  average total: 266
16:28.32 46 46  170 120 71  70  65  51  47  47  max: 170  average 10: 73  average total: 265
16:28.32 48 52  51  54  72  58  62  61  136 86  max: 136  average 10: 68  average total: 265
16:28.33 50 148 98  67  57  85  57  54  64  158 max: 158  average 10: 83  average total: 265
16:28.33 107    57  46  47  53  46  48  48  46  46  max: 107  average 10: 54  average total: 265
16:28.34 45 62  58  54  46  62  54  52  56  130 max: 130  average 10: 61  average total: 265
16:28.34 79 266 216 167 116 69  50  48  47  49  max: 266  average 10: 110  average total: 265
16:28.35 46 46  46  46  46  47  46  47  48  46  max: 48  average 10: 46  average total: 264
16:28.35 51 47  49  48  49  47  47  46  47  48  max: 51  average 10: 47  average total: 264
16:28.36 48 46  47  46  47  116 66  48  47  48  max: 116  average 10: 55  average total: 264
16:28.36 48 116 65  49  50  50  48  50  46  46  max: 116  average 10: 56  average total: 264
16:28.37 47 47  50  49  48  46  47  46  55  50  max: 55  average 10: 48  average total: 264
16:28.37 47 46  51  52  50  47  45  46  45  46  max: 52  average 10: 47  average total: 264
16:28.38 47 51  50  51  46  47  60  50  46  282 max: 282  average 10: 73  average total: 263 9.7KB/s(in)
16:28.39 234    184 134 116 67  62  53  51  63  76  max: 234  average 10: 104  average total: 263
16:28.39 55 65  55  58  63  86  61  65  69  59  max: 86  average 10: 63  average total: 263
16:28.39 46 48  58  51  50  46  49  46  46  45  max: 58  average 10: 48  average total: 263
16:28.40 127    76  45  50  60  49  48  47  50  47  max: 127  average 10: 59  average total: 263
16:28.40 58 51  46  58  52  46  47  48  55  50  max: 58  average 10: 51  average total: 263
16:28.41 47 48  47  152 103 133 124 74  58  51  max: 152  average 10: 83  average total: 262
16:28.41 47 151 100 172 135 84  70  50  47  50  max: 172  average 10: 90  average total: 262
16:28.42 46 46  46  47  47  54  52  47  46  55  max: 55  average 10: 48  average total: 262
16:28.42 48 98  59  54  64  46  48  46  148 99  max: 148  average 10: 71  average total: 262
16:28.43 49 46  46  50  59  74  47  319 269 218 max: 319  average 10: 117  average total: 262
16:28.43 170    118 70  52  47  65  85  116 67  80  max: 170  average 10: 87  average total: 262
16:28.44 49 47  50  47  49  474 423 375 324 275 max: 474  average 10: 211  average total: 262
16:28.45 225    175 125 75  61  72  56  145 95  47  max: 225  average 10: 107  average total: 262
16:28.45 189    139 87  103 59  79  59  62  46  52  max: 189  average 10: 87  average total: 261
16:28.45 61 171 121 70  65  73  59  84  75  49  max: 171  average 10: 82  average total: 261
16:28.46 100    53  193 141 92  51  57  53  56  50  max: 193  average 10: 84  average total: 261
16:28.46 47 51  166 116 67  47  46  46  48  46  max: 166  average 10: 68  average total: 261
16:28.47 50 47  306 256 206 156 107 58  51  48  max: 306  average 10: 128  average total: 261
16:28.47 50 52  62  57  58  61  46  116 66  51  max: 116  average 10: 61  average total: 261
16:28.48 54 61  47  46  46  46  46  49  46  46  max: 61  average 10: 48  average total: 261
16:28.48 46 57  115 65  47  55  55  50  55  46  max: 115  average 10: 59  average total: 260 10.2KB/s(in)
